user,employee_name,department,job_title,date,login_count,night_logins,unique_pcs,usb_count,file_activity_count,file_deleted,file_copied,file_accessed,emails_sent,external_emails,email_attachments,http_requests,unique_urls,cctv_anomalies,access_card_anomalies,behavioral_score,anomaly_label,risk_score
USR08668,David Jones,Sales,Analyst,2025-12-26,70,4,7,17,780,46,145,589,78,0,19,1289,443,11,8,76.47,1,69.43
USR08669,Lisa Brown,Security,Manager,2025-12-25,218,13,4,65,34,0,3,31,163,33,25,1994,191,15,8,86.8,1,86.64
USR08670,Michael Johnson,Sales,Coordinator,2026-01-23,51,4,3,76,361,4,45,312,99,23,8,1195,392,12,7,71.04,1,73.85
USR08671,Sarah Miller,Legal,Manager,2026-01-22,219,15,6,78,476,19,61,396,68,14,7,1180,378,5,8,73.04,-1,92.38
USR08672,Maria Davis,Operations,Manager,2026-01-21,191,3,4,27,738,107,53,578,6,2,1,1524,495,7,6,55.06,1,60.49
USR08673,Emily Martinez,Marketing,Senior Developer,2026-01-20,207,7,6,31,1046,64,54,928,151,7,25,481,297,0,8,68.93,1,58.3
USR08674,Sarah Williams,Marketing,Manager,2026-01-19,237,7,1,6,1130,22,219,889,84,5,23,895,309,14,8,86.6,1,80.98
USR08675,Robert Jones,Legal,Director,2026-01-18,136,7,3,138,1187,105,185,897,131,42,12,63,54,15,6,69.17,1,100
USR08676,Maria Rodriguez,Engineering,Consultant,2026-01-17,248,15,7,35,1165,105,189,871,175,11,50,268,57,5,2,32.98,1,80.17
USR08677,David Garcia,Legal,Analyst,2026-01-16,129,6,1,7,221,30,21,170,117,43,27,1138,43,13,2,80.01,1,60.86
USR08678,Michael Davis,Executive,Senior Developer,2026-01-15,98,2,2,146,209,27,38,144,136,45,3,1009,32,2,3,65.22,-1,68.0
USR08679,Jennifer Rodriguez,Sales,Associate,2026-01-14,156,6,5,41,124,18,11,95,149,1,10,465,23,10,7,25.58,1,65.28
USR08680,Lisa Garcia,HR,Coordinator,2026-01-13,225,6,6,68,972,6,87,879,66,8,14,802,465,0,8,86.62,1,54.14
USR08681,Michael Jones,Executive,Consultant,2026-01-12,109,2,2,62,105,14,18,73,98,10,28,1141,55,10,1,44.3,1,48.43
USR08682,Robert Miller,Security,Officer,2026-01-11,162,0,6,108,668,75,60,533,199,70,3,1608,332,10,4,65.7,1,80.01
USR08683,Emily Martinez,Sales,Associate,2026-01-10,76,1,6,35,805,78,61,666,37,2,10,1157,388,0,3,94.06,-1,44.01
USR08684,Emily Martinez,Finance,Director,2026-01-09,103,1,8,93,650,33,18,599,105,23,17,1059,55,3,5,32.87,-1,66.72
USR08685,Jennifer Miller,Legal,Specialist,2026-01-08,237,8,8,117,320,31,13,276,147,1,20,1543,188,5,2,64.12,1,50.72
USR08686,Lisa Jones,Executive,Manager,2026-01-07,178,12,3,144,856,51,0,805,53,14,12,519,219,0,4,52.76,1,66.31
USR08687,Michael Johnson,HR,Senior Developer,2026-01-06,52,1,7,72,88,10,3,75,109,2,2,1013,476,9,2,34.97,1,54.63
USR08688,Michael Williams,Operations,Analyst,2026-01-05,70,2,2,113,729,38,103,588,46,7,4,1862,74,15,7,57.41,-1,93.74
USR08689,James Davis,Marketing,Director,2026-01-04,116,5,5,77,107,15,4,88,136,1,16,1420,421,9,1,53.63,1,52.07
USR08690,Sarah Smith,Engineering,Officer,2026-01-03,136,4,8,81,1102,131,50,921,79,14,11,1805,65,14,5,53.08,1,79.23
USR08691,Sarah Martinez,Engineering,Specialist,2026-01-02,55,3,5,40,40,4,0,36,193,1,2,1601,26,2,2,37.17,1,29.99
USR08692,David Brown,Marketing,Officer,2026-01-01,69,4,4,18,63,6,8,49,184,3,35,1056,355,11,5,43.11,1,59.73
USR08693,Lisa Rodriguez,Legal,Consultant,2025-12-31,85,2,4,105,420,1,39,380,123,41,34,219,93,4,3,51.57,1,60.39
USR08694,Maria Johnson,Marketing,Senior Developer,2025-12-30,155,5,7,41,90,13,18,59,65,13,19,1434,396,3,8,94.34,1,46.21
USR08695,James Martinez,IT,Associate,2025-12-29,250,15,6,135,297,24,53,220,173,36,21,1375,133,9,2,47.5,1,86.21
USR08696,James Martinez,Marketing,Director,2025-12-28,125,5,3,26,397,43,47,307,191,5,36,161,151,10,3,71.36,1,68.13
USR08697,Jennifer Martinez,Sales,Associate,2025-12-27,171,4,6,60,438,8,77,353,7,1,2,1249,332,2,7,65.14,-1,62.81
USR08698,Robert Williams,Security,Senior Developer,2025-12-26,85,3,2,96,388,41,55,292,137,18,34,1191,160,1,5,45.46,1,51.47
USR08699,Jennifer Rodriguez,IT,Director,2025-12-25,230,6,2,76,126,15,12,99,182,55,50,1561,222,6,0,69.63,-1,70.86
USR08700,James Johnson,Finance,Senior Developer,2026-01-23,209,0,5,35,886,35,75,776,111,41,0,1378,420,3,7,42.08,1,60.6
USR08701,Michael Martinez,Legal,Specialist,2026-01-22,189,10,7,49,770,112,10,648,8,1,1,1937,130,8,8,100,1,62.54
USR08702,Jennifer Williams,Finance,Director,2026-01-21,122,6,1,137,420,23,17,380,156,46,32,665,288,9,6,40.13,1,89.88
USR08703,David Davis,Engineering,Officer,2026-01-20,201,0,6,55,59,4,8,47,114,22,10,632,262,1,4,38.5,1,43.47
USR08704,David Smith,IT,Associate,2026-01-19,116,9,6,86,542,0,14,528,45,11,6,1056,81,1,3,83.04,1,39.17
USR08705,Lisa Rodriguez,IT,Associate,2026-01-18,242,1,4,1,1191,6,26,1159,17,5,3,1297,377,6,0,57.57,1,31.41
USR08706,Michael Davis,IT,Coordinator,2026-01-17,105,0,7,144,1047,80,57,910,171,24,4,1712,391,0,1,38.24,1,49.94
USR08707,James Davis,Finance,Coordinator,2026-01-16,99,1,1,145,82,3,15,64,130,35,10,1685,99,14,3,76.34,-1,82.53
USR08708,James Jones,Marketing,Consultant,2026-01-15,180,0,3,93,415,41,21,353,61,9,18,348,42,3,5,74.65,-1,54.82
USR08709,Maria Brown,Security,Senior Developer,2026-01-14,95,0,8,90,1168,46,153,969,69,12,2,1129,73,9,3,50.88,1,60.35
USR08710,Lisa Miller,Marketing,Specialist,2026-01-13,83,1,5,65,235,5,39,191,40,11,12,1746,397,2,0,75.26,1,27.51
USR08711,Michael Davis,Sales,Coordinator,2026-01-12,87,2,6,115,1149,74,190,885,72,25,7,431,142,14,4,56.44,1,90.25
USR08712,Sarah Rodriguez,Finance,Specialist,2026-01-11,246,8,2,119,1057,142,20,895,47,2,11,286,120,4,1,99.42,-1,69.86
USR08713,Robert Jones,IT,Associate,2026-01-10,144,1,7,150,456,45,13,398,71,18,2,1328,442,6,5,64.88,1,61.74
USR08714,Robert Martinez,Sales,Analyst,2026-01-09,56,1,1,78,1170,148,7,1015,126,36,2,1030,415,1,7,85.63,1,58.55
USR08715,Michael Brown,Operations,Consultant,2026-01-08,144,7,5,3,143,15,22,106,63,16,8,308,247,1,3,50.55,1,51.97
USR08716,Lisa Martinez,Security,Consultant,2026-01-07,132,3,3,93,1162,108,69,985,71,4,5,1583,326,11,1,61.9,1,62.98
USR08717,John Rodriguez,Finance,Director,2026-01-06,209,7,8,100,91,4,17,70,38,13,5,1753,115,8,7,20.16,1,73.0
USR08718,Sarah Miller,Marketing,Manager,2026-01-05,135,0,5,8,454,1,89,364,108,30,13,1345,303,0,7,85.07,-1,51.71
USR08719,Michael Brown,Finance,Specialist,2026-01-04,129,6,4,148,978,6,135,837,139,7,34,1415,117,4,1,89.95,1,48.11
USR08720,Maria Brown,IT,Manager,2026-01-03,191,3,5,71,252,3,44,205,185,44,37,1217,399,11,0,51.93,1,65.84
USR08721,Michael Smith,Security,Officer,2026-01-02,144,11,3,5,852,60,17,775,165,56,36,1537,480,4,2,61.33,-1,80.3
USR08722,Lisa Smith,IT,Officer,2026-01-01,219,5,4,95,961,6,95,860,86,17,15,302,164,6,3,100,1,57.11
USR08723,Lisa Rodriguez,Engineering,Specialist,2025-12-31,101,2,5,67,955,132,127,696,16,5,3,1325,452,8,8,77.18,1,72.11
USR08724,James Smith,Legal,Consultant,2025-12-30,164,4,7,41,1190,149,4,1037,146,13,12,1983,357,7,4,25.9,1,65.84
USR08725,James Jones,HR,Consultant,2025-12-29,239,17,4,138,846,100,99,647,48,19,1,846,148,15,7,81.27,-1,100
USR08726,Emily Miller,HR,Director,2025-12-28,247,5,1,52,366,12,14,340,146,40,15,352,105,12,5,30.3,1,80.35
USR08727,Jennifer Miller,Executive,Analyst,2025-12-27,203,14,5,39,356,0,43,313,93,26,2,1733,56,7,7,75.09,1,68.91
USR08728,Emily Davis,Executive,Associate,2025-12-26,103,1,8,40,866,36,58,772,137,9,8,1563,480,3,4,65.35,1,41.45
USR08729,Robert Miller,Marketing,Specialist,2025-12-25,75,0,8,38,471,30,63,378,180,25,18,953,409,10,4,54.8,1,62.95
USR08730,Robert Davis,Engineering,Officer,2026-01-23,172,1,6,117,731,106,50,575,63,22,1,289,74,11,5,86.05,1,70.66
USR08731,David Jones,Operations,Lead,2026-01-22,90,2,1,40,582,61,36,485,188,22,5,241,111,6,8,61.7,-1,80.21
USR08732,Lisa Jones,Engineering,Officer,2026-01-21,114,4,4,78,224,15,37,172,87,17,20,1043,350,5,1,65.17,1,47.92
USR08733,Emily Martinez,Legal,Lead,2026-01-20,226,4,4,68,1179,86,78,1015,179,24,20,1372,236,3,8,55.26,-1,80.52
USR08734,Michael Williams,Operations,Lead,2026-01-19,210,9,3,25,324,26,36,262,177,24,21,1062,110,9,0,66.75,1,54.03
USR08735,Maria Martinez,Sales,Associate,2026-01-18,200,10,8,120,794,57,107,630,185,25,40,1626,155,3,0,56.17,-1,76.87
USR08736,Lisa Miller,Finance,Lead,2026-01-17,227,11,3,134,105,14,0,91,16,0,0,1835,170,12,1,23.74,1,74.05
USR08737,Jennifer Martinez,Operations,Consultant,2026-01-16,241,9,8,71,513,42,23,448,51,14,13,416,131,15,1,68.56,-1,88.92
USR08738,Maria Brown,Security,Specialist,2026-01-15,200,0,7,111,162,22,4,136,180,32,1,1825,320,7,3,85.86,1,48.92
USR08739,Michael Miller,Engineering,Associate,2026-01-14,135,8,8,66,921,46,40,835,46,10,1,1530,147,10,0,24.27,-1,79.52
USR08740,Jennifer Jones,Security,Manager,2026-01-13,120,1,8,127,498,71,61,366,199,25,14,885,133,13,6,54.01,1,80.89
USR08741,Robert Davis,Finance,Manager,2026-01-12,204,12,8,64,814,97,24,693,199,27,36,949,242,2,0,69.85,1,56.35
USR08742,James Garcia,Sales,Associate,2026-01-11,202,4,5,22,1115,53,128,934,62,23,11,1292,182,2,4,40.44,-1,68.48
USR08743,John Brown,Sales,Manager,2026-01-10,217,2,5,22,1177,117,104,956,119,10,29,1855,412,4,8,65.64,-1,73.53
USR08744,James Williams,Sales,Manager,2026-01-09,158,0,2,47,541,46,66,429,94,31,22,409,200,10,4,91.3,-1,75.93
USR08745,Robert Williams,Engineering,Coordinator,2026-01-08,233,3,7,77,464,32,40,392,191,22,0,396,393,0,4,86.37,1,54.17
USR08746,David Jones,Sales,Officer,2026-01-07,166,7,2,84,1172,128,101,943,136,39,40,1096,37,8,7,38.56,1,89.22
USR08747,Sarah Williams,IT,Officer,2026-01-06,47,2,3,124,501,52,19,430,59,18,8,123,48,13,8,67.56,1,82.13
USR08748,David Williams,Marketing,Senior Developer,2026-01-05,66,2,4,34,774,20,27,727,123,20,34,720,83,1,2,86.64,1,26.5
USR08749,Emily Williams,Sales,Officer,2026-01-04,97,7,6,84,1089,124,150,815,166,33,48,1202,278,15,6,100,1,93.73
USR08750,Robert Rodriguez,Executive,Specialist,2026-01-03,193,14,1,3,951,86,66,799,62,0,1,1848,274,10,7,19.51,1,84.77
USR08751,John Johnson,IT,Coordinator,2026-01-02,231,5,5,36,70,0,4,66,166,27,43,504,482,10,6,42.1,1,82.15
USR08752,Lisa Johnson,Marketing,Director,2026-01-01,113,6,4,18,356,42,18,296,175,14,30,1212,287,6,6,21.68,-1,78.63
USR08753,Jennifer Brown,Security,Analyst,2025-12-31,202,10,1,74,738,46,71,621,147,51,16,607,270,12,3,49.97,1,94.31
USR08754,Michael Davis,Legal,Director,2025-12-30,67,0,4,132,1103,15,201,887,67,8,14,568,215,11,3,58.62,-1,87.63
USR08755,Michael Rodriguez,Security,Officer,2025-12-29,124,9,6,139,764,86,69,609,21,2,6,1848,141,9,3,92.26,1,65.66
USR08756,David Rodriguez,Marketing,Consultant,2025-12-28,82,2,8,9,932,42,135,755,106,26,27,96,59,2,4,30.57,-1,76.13
USR08757,Lisa Davis,Finance,Analyst,2025-12-27,219,6,3,128,634,72,124,438,131,36,30,1104,275,9,4,38.2,-1,100
USR08758,Robert Martinez,Finance,Director,2025-12-26,129,8,4,59,116,11,1,104,150,2,15,899,308,5,0,52.93,1,45.65
USR08759,Emily Miller,Engineering,Coordinator,2025-12-25,168,8,2,96,272,30,27,215,117,36,19,316,107,1,0,95.16,1,46.01
USR08760,John Jones,HR,Manager,2026-01-23,54,1,5,108,22,3,2,17,105,6,13,102,51,15,5,36.94,-1,92.06
USR08761,Sarah Jones,Engineering,Specialist,2026-01-22,216,9,4,115,1002,66,146,790,24,6,4,1884,473,15,3,51.68,1,91.2
USR08762,Maria Brown,Engineering,Lead,2026-01-21,227,16,1,71,548,0,68,480,180,27,16,1522,57,1,4,81.55,1,57.72
USR08763,James Williams,Sales,Lead,2026-01-20,199,3,2,20,1183,174,18,991,143,20,25,1070,258,10,1,77.21,-1,73.01
USR08764,Michael Brown,Operations,Director,2026-01-19,222,13,8,143,796,102,26,668,141,17,41,225,178,11,2,49.39,-1,100
USR08765,Sarah Williams,IT,Manager,2026-01-18,131,7,7,113,1147,80,224,843,159,59,27,421,394,8,4,46.72,1,100
USR08766,Jennifer Martinez,Engineering,Consultant,2026-01-17,154,12,8,87,891,62,128,701,191,65,8,513,322,5,1,39.24,1,95.24
USR08767,David Williams,Executive,Officer,2026-01-16,141,0,1,104,683,4,90,589,122,41,33,1362,99,3,3,100,-1,56.85
USR08768,John Smith,Executive,Analyst,2026-01-15,97,2,8,31,1043,56,201,786,105,13,6,919,188,9,0,77.1,-1,67.93
USR08769,Emily Johnson,Security,Manager,2026-01-14,99,5,8,21,711,13,2,696,114,39,28,661,111,6,4,67.29,-1,67.3
USR08770,Jennifer Williams,Sales,Consultant,2026-01-13,151,6,3,88,809,103,7,699,198,44,14,819,274,13,7,26.22,1,100
USR08771,Jennifer Rodriguez,IT,Director,2026-01-12,57,4,5,59,926,73,151,702,24,9,1,784,373,15,0,45.91,1,79.47
USR08772,Jennifer Rodriguez,Security,Manager,2026-01-11,203,14,2,16,602,27,10,565,95,6,6,1685,80,0,1,82.33,1,33.51
USR08773,Lisa Jones,IT,Consultant,2026-01-10,240,4,3,77,28,4,2,22,169,41,4,1310,435,3,0,38.74,-1,66.31
USR08774,Michael Brown,Engineering,Lead,2026-01-09,195,4,4,102,1060,19,102,939,60,18,17,914,484,4,4,53.77,1,64.98
USR08775,Maria Smith,Finance,Associate,2026-01-08,171,10,8,20,354,20,51,283,178,33,3,1088,396,1,8,8.88,1,74.96
USR08776,Robert Williams,IT,Officer,2026-01-07,191,15,6,127,493,72,48,373,194,24,46,1067,326,2,5,75.2,1,75.75
USR08777,Michael Brown,Sales,Analyst,2026-01-06,195,5,6,125,787,116,3,668,169,12,18,1673,365,1,2,13.92,1,60.06
USR08778,Jennifer Davis,IT,Specialist,2026-01-05,152,0,2,132,217,13,8,196,104,24,16,1048,117,2,3,74.68,1,39.15
USR08779,Jennifer Jones,Executive,Analyst,2026-01-04,45,2,8,132,488,16,77,395,48,7,14,1793,144,15,7,70.79,1,75.57
USR08780,Maria Jones,Security,Consultant,2026-01-03,40,0,2,64,614,70,63,481,147,37,1,1505,114,1,1,63.67,1,39.31
USR08781,John Davis,Executive,Analyst,2026-01-02,209,4,8,13,639,10,24,605,56,2,3,1430,61,2,6,21.41,1,42.66
USR08782,Lisa Garcia,IT,Senior Developer,2026-01-01,114,9,2,73,696,77,68,551,141,26,26,1140,65,14,3,77.8,1,78.04
USR08783,David Smith,Sales,Coordinator,2025-12-31,160,0,2,79,83,8,13,62,188,67,0,1360,251,14,1,28.37,-1,92.4
USR08784,Maria Garcia,Security,Specialist,2025-12-30,150,9,6,149,975,145,168,662,77,2,22,256,94,5,3,61.56,-1,95.99
USR08785,Lisa Johnson,HR,Consultant,2025-12-29,70,4,1,20,510,44,80,386,112,18,21,571,237,5,8,66.8,1,62.44
USR08786,David Williams,Executive,Analyst,2025-12-28,169,4,2,20,134,16,6,112,32,8,5,1396,340,6,1,63.95,1,38.04
USR08787,Jennifer Davis,Marketing,Senior Developer,2025-12-27,70,1,3,95,1032,105,16,911,28,6,0,872,276,2,4,48.62,1,50.24
USR08788,Robert Jones,Executive,Consultant,2025-12-26,203,10,4,102,1051,133,151,767,66,4,10,376,374,3,7,72.15,1,90.9
USR08789,James Davis,Finance,Consultant,2025-12-25,149,5,2,31,325,9,27,289,45,4,5,63,25,2,7,88.72,1,42.29
USR08790,Jennifer Garcia,Sales,Analyst,2026-01-23,232,5,3,59,348,0,23,325,113,15,25,1778,225,2,7,78.62,1,44.09
USR08791,Jennifer Martinez,Marketing,Senior Developer,2026-01-22,131,6,1,36,508,50,96,362,122,36,30,641,315,15,8,83.35,-1,100
USR08792,Emily Williams,IT,Specialist,2026-01-21,192,9,2,44,804,55,73,676,125,31,4,1773,321,10,8,37.43,-1,100
USR08793,Lisa Martinez,Sales,Manager,2026-01-20,140,4,5,89,719,51,6,662,80,19,9,1898,259,6,4,63.67,1,54.78
USR08794,Lisa Martinez,Legal,Director,2026-01-19,223,5,2,1,152,2,29,121,192,35,16,455,90,5,8,70.59,1,55.83
USR08795,Lisa Williams,HR,Consultant,2026-01-18,107,8,8,76,952,42,19,891,64,15,4,636,261,13,2,58.77,-1,89.84
USR08796,Lisa Martinez,Executive,Specialist,2026-01-17,118,2,4,20,164,24,14,126,193,17,46,653,26,9,2,72.05,1,41.13
USR08797,Sarah Rodriguez,Engineering,Officer,2026-01-16,112,6,4,27,1174,30,98,1046,101,24,25,1787,79,5,8,83.85,1,57.14
USR08798,Maria Williams,Finance,Analyst,2026-01-15,198,1,1,108,883,112,10,761,94,32,16,755,214,8,3,74.37,1,63.69
USR08799,Michael Rodriguez,Security,Associate,2026-01-14,93,3,1,87,1103,120,219,764,196,47,27,434,281,12,6,25.14,1,100
USR08800,James Jones,HR,Senior Developer,2026-01-13,178,2,1,82,996,32,93,871,51,5,2,745,313,15,6,39.2,1,83.24
USR08801,David Garcia,Security,Analyst,2026-01-12,134,7,1,94,1119,6,35,1078,108,9,25,690,283,9,4,85.29,1,62.29
USR08802,Emily Johnson,IT,Senior Developer,2026-01-11,228,18,5,76,681,25,37,619,54,8,16,997,134,7,5,17.02,1,84.38
USR08803,David Smith,HR,Lead,2026-01-10,184,8,7,148,124,7,16,101,95,11,13,1531,250,0,7,30.16,-1,77.82
USR08804,Robert Garcia,IT,Officer,2026-01-09,66,2,2,20,84,12,4,68,86,17,23,1990,60,6,7,47.47,1,48.35
USR08805,Maria Davis,Legal,Analyst,2026-01-08,178,3,1,130,496,45,7,444,180,62,31,686,156,10,8,21.15,1,96.21
USR08806,Maria Rodriguez,Legal,Manager,2026-01-07,131,0,1,83,748,84,123,541,200,31,55,683,213,0,8,54.56,1,62.61
USR08807,Lisa Garcia,Engineering,Director,2026-01-06,109,6,7,131,41,5,0,36,68,0,6,1570,122,14,6,66.15,-1,85.8
USR08808,Jennifer Miller,Sales,Coordinator,2026-01-05,188,15,5,28,61,2,3,56,170,44,3,1800,453,9,3,32.9,-1,96.28
USR08809,Jennifer Garcia,Operations,Associate,2026-01-04,156,12,4,89,641,26,51,564,172,16,42,540,400,9,7,60.8,1,91.36
USR08810,James Garcia,Legal,Coordinator,2026-01-03,231,10,3,119,641,55,11,575,94,14,26,1738,36,9,4,100,-1,77.3
USR08811,Lisa Miller,Finance,Associate,2026-01-02,166,5,6,77,134,16,4,114,105,29,23,1974,246,6,5,31.92,1,63.45
USR08812,David Garcia,Legal,Lead,2026-01-01,204,14,3,98,210,24,8,178,10,2,0,1025,426,13,4,74.89,-1,96.01
USR08813,Sarah Smith,Operations,Director,2025-12-31,250,4,1,124,134,13,23,98,167,21,25,1487,196,13,8,25.66,1,86.56
USR08814,Sarah Johnson,Finance,Officer,2025-12-30,123,3,2,49,518,3,22,493,16,6,3,90,71,0,1,72.09,1,36.1
USR08815,Jennifer Miller,Operations,Officer,2025-12-29,177,4,7,149,953,117,51,785,195,64,18,1831,272,15,8,53.14,1,100
USR08816,Sarah Brown,Finance,Officer,2025-12-28,154,5,3,58,204,11,32,161,48,13,9,1963,249,4,3,39.28,1,48.63
USR08817,David Smith,Marketing,Senior Developer,2025-12-27,80,1,8,105,544,14,53,477,89,0,9,563,337,7,2,54.63,-1,70.28
USR08818,John Miller,Finance,Analyst,2025-12-26,86,2,7,80,388,25,56,307,77,2,12,1531,223,11,0,84.14,-1,59.92
USR08819,Sarah Johnson,Marketing,Coordinator,2025-12-25,236,9,7,128,750,102,99,549,149,16,21,1241,410,1,6,25.94,1,80.11
USR08820,Michael Miller,HR,Lead,2026-01-23,205,16,4,54,71,4,10,57,48,11,1,731,46,8,7,17.85,1,81.29
USR08821,Robert Smith,Finance,Manager,2026-01-22,197,2,8,63,571,13,4,554,7,1,1,802,323,13,8,51.19,1,70.63
USR08822,David Davis,Marketing,Analyst,2026-01-21,110,2,5,88,1063,52,202,809,8,0,2,1633,358,4,7,52.44,1,63.72
USR08823,David Miller,Legal,Consultant,2026-01-20,225,4,3,123,755,78,25,652,41,8,4,1604,139,6,2,52.81,1,55.22
USR08824,David Rodriguez,HR,Specialist,2026-01-19,181,12,3,97,1164,150,79,935,14,2,4,1062,276,2,2,89.28,-1,74.63
USR08825,Michael Davis,Finance,Analyst,2026-01-18,61,3,6,22,1197,133,136,928,83,10,22,588,31,15,8,36.99,1,87.49
USR08826,Sarah Williams,Engineering,Lead,2026-01-17,102,4,1,35,356,32,47,277,50,10,13,847,409,14,8,31.05,1,85.17
USR08827,David Rodriguez,Executive,Senior Developer,2026-01-16,233,17,4,148,743,93,140,510,127,30,14,807,185,1,3,58.08,1,85.64
USR08828,David Garcia,Security,Senior Developer,2026-01-15,230,8,8,72,205,14,37,154,177,9,22,589,357,0,0,48.63,1,47.57
USR08829,Michael Johnson,Legal,Specialist,2026-01-14,213,10,8,125,881,72,105,704,117,19,8,1902,42,10,5,29.6,1,89.42
USR08830,Robert Williams,Operations,Senior Developer,2026-01-13,206,3,7,5,1111,106,134,871,119,14,4,1706,193,9,5,75.99,1,60.25
USR08831,Robert Jones,Engineering,Lead,2026-01-12,242,18,4,145,620,90,82,448,16,4,0,1655,340,3,7,47.13,1,89.05
USR08832,David Garcia,Finance,Consultant,2026-01-11,205,0,7,49,502,5,8,489,102,11,24,1494,434,2,2,36.1,1,35.64
USR08833,John Davis,Marketing,Specialist,2026-01-10,209,10,3,88,519,48,52,419,41,9,11,1077,36,10,0,35.71,1,66.75
USR08834,Jennifer Miller,Engineering,Director,2026-01-09,250,12,4,91,518,4,54,460,176,3,43,103,52,2,0,84.61,1,48.72
USR08835,Jennifer Smith,Security,Specialist,2026-01-08,189,2,1,33,176,15,25,136,98,5,17,1834,35,12,5,74.89,1,49.83
USR08836,Jennifer Jones,Engineering,Manager,2026-01-07,201,3,6,114,702,101,57,544,71,14,21,1955,432,0,2,63.7,1,46.77
USR08837,Lisa Jones,Executive,Director,2026-01-06,114,7,7,112,792,114,83,595,139,1,23,456,308,3,8,64.17,1,78.2
USR08838,Emily Rodriguez,Security,Manager,2026-01-05,208,14,4,76,548,20,36,492,193,25,4,511,470,14,1,68.26,1,94.5
USR08839,Maria Rodriguez,Engineering,Officer,2026-01-04,117,1,7,117,752,22,39,691,102,25,4,1829,212,15,5,57.07,1,75.59
USR08840,Maria Martinez,Marketing,Coordinator,2026-01-03,134,4,1,42,89,8,11,70,196,35,42,932,168,13,7,88.66,1,67.83
USR08841,Jennifer Johnson,Marketing,Lead,2026-01-02,131,3,5,54,914,13,71,830,149,2,0,1593,274,3,7,52.21,1,48.73
USR08842,David Brown,Legal,Manager,2026-01-01,192,0,2,76,750,67,7,676,127,45,34,1948,428,12,0,40.54,1,66.83
USR08843,Emily Garcia,Security,Coordinator,2025-12-31,123,4,4,121,541,43,72,426,114,28,25,1033,177,5,5,40.29,1,69.41
USR08844,Sarah Miller,Finance,Director,2025-12-30,133,8,6,133,381,28,19,334,25,8,1,1423,48,2,7,42.94,1,61.03
USR08845,John Martinez,Executive,Manager,2025-12-29,134,2,6,1,177,26,2,149,157,0,20,189,100,1,7,31.37,-1,60.48
USR08846,Lisa Jones,Legal,Senior Developer,2025-12-28,218,12,5,84,623,18,113,492,94,37,9,931,388,11,4,74.21,1,89.12
USR08847,James Brown,Security,Specialist,2025-12-27,116,6,2,77,146,3,23,120,50,15,0,1427,399,5,2,78.47,1,46.7
USR08848,Lisa Miller,Operations,Consultant,2025-12-26,44,0,3,38,59,4,0,55,50,4,5,674,72,10,8,71.6,1,49.12
USR08849,Michael Miller,Legal,Specialist,2025-12-25,94,6,1,57,347,38,43,266,20,7,4,1417,134,12,8,51.26,-1,88.87
USR08850,Michael Garcia,Security,Officer,2026-01-23,139,10,4,12,968,79,39,850,130,48,12,805,361,0,0,100,1,47.83
USR08851,Jennifer Smith,Executive,Associate,2026-01-22,64,4,8,118,748,8,46,694,42,1,0,127,49,6,2,29.12,1,59.35
USR08852,Robert Jones,Legal,Coordinator,2026-01-21,177,5,4,84,491,73,20,398,186,51,37,359,292,10,2,19.45,1,94.25
USR08853,Sarah Williams,Finance,Specialist,2026-01-20,48,0,1,148,989,50,0,939,112,22,4,143,122,4,3,69.26,1,62.36
USR08854,John Rodriguez,Executive,Analyst,2026-01-19,246,15,8,90,1073,109,142,822,173,55,37,452,112,6,8,80.89,-1,100
USR08855,John Johnson,Security,Lead,2026-01-18,134,4,3,121,974,110,159,705,131,5,26,1495,151,5,1,60.73,1,59.26
USR08856,Maria Rodriguez,Marketing,Manager,2026-01-17,104,0,1,44,834,65,31,738,12,3,1,1444,373,9,4,55.21,-1,67.16
USR08857,Sarah Johnson,Operations,Director,2026-01-16,158,8,8,137,1031,36,185,810,96,0,5,1367,241,2,2,78.61,1,55.3
USR08858,David Martinez,Operations,Consultant,2026-01-15,60,0,2,55,1100,29,80,991,77,16,2,548,382,11,0,86.33,-1,70.95
USR08859,Jennifer Johnson,Executive,Lead,2026-01-14,80,2,1,3,1121,20,104,997,138,38,1,1569,491,5,1,71.19,-1,61.46
USR08860,Lisa Johnson,Sales,Senior Developer,2026-01-13,241,15,8,28,892,102,70,720,123,18,14,1318,180,4,8,44.11,1,80.46
USR08861,Maria Williams,Security,Officer,2026-01-12,45,0,2,100,462,33,57,372,159,57,15,1908,36,10,7,60.01,1,75.37
USR08862,John Davis,Security,Director,2026-01-11,215,3,6,120,442,49,21,372,52,16,7,1868,161,8,3,36.52,1,62.65
USR08863,Sarah Williams,Executive,Specialist,2026-01-10,157,6,8,22,299,20,39,240,70,6,15,104,51,13,1,62.76,1,62.1
USR08864,Lisa Rodriguez,Operations,Consultant,2026-01-09,173,10,1,9,131,19,17,95,147,0,0,866,231,10,1,64.52,1,52.78
